SeedPlayer,SeedRoom,UseCountFire,UseCountBeam,UseCountWave,HitCountFire,HitCountBeam,HitCountWave,HitsTaken,EnemyCountFire,EnemyCountBeam,EnemyCountWave,ObstacleCountFire,ObstacleCountBeam,ObstacleCountWave,EnemyAttackCount,GroundTruth,Classification
0,0,409,1383,15,213,472,13,28,4,0,1,1,9,0,0,1,1
0,0,412,1436,15,215,493,13,29,3,1,1,3,7,0,0,0,1
0,0,433,1448,15,226,497,13,30,1,4,0,6,4,0,0,1,1
0,0,455,1479,15,234,505,13,30,2,3,0,4,5,1,0,1,1
0,0,465,1506,15,237,517,13,30,3,2,0,4,6,0,0,1,1
0,0,476,1542,15,248,536,13,32,0,5,0,6,4,0,0,1,1
0,0,476,1584,15,248,556,13,32,5,0,0,0,8,2,0,1,1
0,0,491,1585,15,260,556,13,32,0,5,0,6,4,0,0,1,1
0,0,495,1662,15,261,578,13,33,3,1,1,2,7,1,0,0,1
0,0,501,1721,15,264,600,13,34,3,1,1,3,7,0,0,0,1
0,0,501,1794,15,264,632,13,35,3,0,2,2,8,0,0,0,1
0,0,5,2,0,2,0,0,2,0,1,0,2,1,0,0,1,1
0,0,7,7,0,3,3,0,3,1,0,0,3,0,0,0,1,1
0,0,15,7,8,8,3,7,3,1,0,0,3,0,0,0,0,1
0,0,28,41,8,18,7,7,3,1,1,0,1,0,3,0,1,1
0,0,45,49,8,31,13,7,4,0,1,1,2,0,2,0,1,1
0,0,45,61,8,31,21,7,4,2,0,0,2,1,1,0,1,1
0,0,53,101,8,37,31,7,5,0,1,1,4,0,0,0,1,1
0,0,53,120,8,37,39,7,5,2,0,0,3,0,1,0,1,1
0,0,62,175,8,42,52,7,6,1,1,1,4,1,0,0,1,1
0,0,76,199,8,48,64,7,8,1,1,1,4,1,0,0,1,1
0,0,87,221,8,53,70,7,8,2,1,0,3,1,1,0,1,1
0,0,106,227,8,62,70,7,9,0,3,0,6,0,0,0,1,1
0,0,125,235,8,71,70,7,10,0,3,0,5,1,0,0,1,1
0,0,138,235,41,78,70,32,11,0,3,0,6,0,0,0,1,1
0,0,150,259,41,89,74,32,11,1,2,0,5,1,0,0,1,1
0,0,159,319,41,93,88,32,12,1,1,1,4,2,0,0,1,1
0,0,159,357,41,93,100,32,12,3,0,0,3,3,0,0,1,1
0,0,160,357,90,93,100,61,13,3,0,0,2,2,2,0,0,1
0,0,173,411,90,101,119,61,14,0,1,2,5,1,0,0,1,1
0,0,192,474,90,113,137,61,17,1,1,1,3,1,2,0,1,1
0,0,214,591,90,121,175,61,21,0,1,2,4,2,0,0,1,1
0,0,218,624,90,125,183,61,21,2,1,0,2,1,3,0,1,1
0,0,218,647,90,125,195,61,21,3,0,0,1,2,3,0,1,1
0,0,224,654,90,128,199,61,21,1,2,0,3,1,2,0,1,1
0,0,228,695,90,131,217,61,23,2,1,1,3,3,2,0,1,1
0,0,232,712,90,135,224,61,23,2,2,0,2,3,3,0,1,1
0,0,236,741,90,138,234,61,23,0,3,1,5,1,2,0,1,1
0,0,244,850,90,142,272,61,26,0,2,2,4,3,1,0,1,1
0,0,265,915,90,153,288,61,30,1,3,0,3,2,3,0,1,1
0,0,268,959,90,156,302,61,32,1,2,1,3,3,2,0,0,1
0,0,268,962,138,156,303,91,32,2,1,1,2,4,2,0,1,1
0,0,268,968,184,156,304,128,34,1,1,2,4,3,1,0,0,1
0,0,268,968,223,156,304,163,35,0,2,2,4,3,1,0,1,1
0,0,268,986,260,156,316,194,35,2,1,1,2,4,2,0,1,1
0,0,271,1042,260,158,330,194,36,1,2,1,4,2,2,0,1,1
0,0,272,1072,260,158,346,194,36,4,0,0,1,4,3,0,1,1
0,0,280,1103,260,163,359,194,38,1,2,1,3,1,4,0,1,1
0,0,285,1126,260,166,369,194,39,0,3,1,3,1,4,0,1,1
0,0,289,1184,260,168,395,194,40,2,0,2,1,4,3,0,1,1
0,0,295,1198,260,171,403,194,40,2,2,0,1,2,5,0,1,1
0,0,298,1230,260,174,417,194,41,1,2,1,2,2,4,0,1,1
0,0,303,1230,260,182,417,194,41,0,4,0,3,1,4,0,1,1
0,0,310,1273,260,188,435,194,42,0,2,2,3,2,3,0,1,1
0,0,320,1278,260,197,435,194,44,0,5,0,4,1,5,0,1,1
0,0,330,1322,260,201,459,194,45,2,2,1,2,3,5,0,1,1
0,0,334,1370,260,206,478,194,47,0,3,2,4,2,4,0,1,1
0,0,342,1397,260,211,490,194,47,3,2,0,1,3,6,0,1,1
0,0,350,1474,260,216,527,194,50,2,2,1,3,4,3,0,1,1
0,0,350,1474,297,216,527,227,51,3,1,1,2,5,3,0,1,1
0,0,350,1474,342,216,527,264,51,1,2,2,3,4,3,0,1,1
0,0,350,1482,387,216,528,293,51,4,1,0,1,5,4,0,1,1
0,0,350,1504,406,216,543,305,51,4,0,1,0,6,4,0,1,1
0,0,350,1504,469,216,543,363,52,0,5,0,5,1,4,0,1,1
0,0,350,1513,510,216,545,399,52,1,2,2,2,3,5,0,1,1
0,0,350,1520,534,216,546,416,52,2,0,3,2,4,4,0,1,1
0,0,350,1520,582,216,546,456,53,1,2,2,1,4,5,0,1,1
0,0,350,1528,621,216,550,484,54,1,1,3,2,3,5,0,1,1
0,0,350,1528,650,216,550,508,54,1,0,4,3,4,3,0,1,1
0,0,350,1528,697,216,550,551,54,1,4,0,1,2,7,0,1,1
0,0,7,0,0,2,0,0,1,0,1,0,0,3,0,0,1,1
0,0,14,0,0,5,0,0,2,0,1,0,0,3,0,0,1,1
0,0,14,72,44,5,3,25,5,1,1,0,4,0,0,0,1,1
0,0,24,87,44,7,9,25,6,2,0,0,4,0,0,0,1,1
0,0,36,181,44,10,26,25,7,0,0,2,0,1,3,0,1,1
0,0,36,222,44,10,46,25,8,0,0,2,0,1,3,0,1,1
0,0,45,250,44,17,57,25,9,1,0,1,0,0,4,0,1,1
0,0,75,274,44,18,64,25,9,2,1,0,3,1,1,0,1,1
0,0,90,301,44,22,68,25,9,1,2,0,3,0,2,0,1,1
0,0,110,305,44,35,68,25,10,0,3,0,1,3,1,0,1,1
0,0,112,320,44,35,80,25,10,3,0,0,2,1,3,0,1,1
0,0,123,356,44,42,90,25,10,0,2,1,6,0,0,0,1,1
0,0,131,356,66,47,90,40,10,1,0,2,0,3,3,0,1,1
0,0,140,356,76,47,90,49,11,0,0,3,3,1,2,0,1,1
0,0,157,356,82,58,90,54,11,0,2,1,2,1,3,0,1,1
0,0,171,356,97,68,90,64,13,1,1,1,1,2,3,0,1,1
0,0,209,356,109,79,90,75,14,1,1,1,1,2,3,0,0,1
0,0,209,391,144,79,101,104,16,1,1,1,1,1,4,0,1,1
0,0,209,406,165,79,107,119,17,2,1,0,0,1,5,0,1,1
0,0,209,422,197,79,111,142,20,1,1,1,0,1,5,0,1,1
0,0,209,436,211,79,118,150,21,2,0,1,0,1,5,0,1,1
0,0,209,449,226,79,125,164,21,2,1,0,0,1,5,0,1,1
0,0,209,473,258,79,137,190,22,2,1,0,0,1,5,0,1,1
0,0,209,484,272,79,144,203,22,2,1,0,0,0,6,0,1,1
0,0,209,496,291,79,148,221,22,1,2,0,0,0,6,0,1,1
0,0,209,503,303,79,150,229,23,1,0,2,1,2,3,0,1,1
0,0,209,511,341,79,152,255,24,1,2,1,1,1,6,0,1,1
0,0,209,511,377,79,152,283,24,1,1,2,1,2,5,0,1,1
0,0,209,536,420,79,156,321,24,1,3,0,0,0,8,0,1,1
0,0,209,536,469,79,156,361,26,0,3,1,0,0,8,0,1,1
0,0,209,536,489,79,156,379,26,0,2,2,0,1,7,0,1,1
0,0,209,545,510,79,163,395,27,1,0,3,0,1,7,0,1,1
0,0,209,548,547,79,163,426,27,0,3,1,0,0,8,0,1,1
0,0,209,548,576,79,163,448,28,0,1,3,1,1,6,0,1,1
0,0,209,550,620,79,163,487,28,0,3,1,0,0,8,0,1,1
0,0,209,554,648,79,165,507,29,1,0,3,1,0,7,0,1,1
0,0,209,571,670,79,170,527,30,2,0,3,1,1,8,0,1,1
0,0,209,592,713,79,178,564,33,1,1,3,1,0,9,0,1,1
0,0,209,592,753,79,178,593,34,0,1,4,1,2,7,0,1,1
0,0,209,596,796,79,179,621,36,1,2,2,0,1,9,0,1,1
0,0,209,600,853,79,179,673,37,0,2,3,1,1,8,0,1,1
0,0,209,600,892,79,179,705,38,0,1,4,2,2,6,0,1,1
0,0,209,600,915,79,179,723,39,0,0,5,2,0,8,0,1,1
0,0,209,600,964,79,179,767,39,0,3,2,2,0,8,0,1,1
0,0,212,600,1026,81,179,816,42,0,0,5,2,1,7,0,1,1
0,0,212,600,1047,81,179,834,43,1,0,4,0,1,9,0,1,1
0,0,222,600,1086,87,179,861,44,1,1,3,0,0,10,0,1,1
0,0,224,600,1133,88,179,896,46,0,1,4,1,1,8,0,1,1
0,0,224,600,1173,88,179,932,46,1,1,3,1,1,8,0,0,1
0,0,224,600,1210,88,179,960,46,1,1,3,1,1,8,0,1,1
0,0,225,600,1282,88,179,1012,51,0,2,3,0,0,10,0,1,1
0,0,234,600,1329,89,179,1051,51,1,1,3,0,1,9,0,1,1
0,0,234,600,1364,89,179,1081,51,1,2,2,0,0,10,0,1,1
0,0,234,600,1396,89,179,1106,52,0,1,4,0,1,9,0,1,1
0,0,234,600,1438,89,179,1136,52,1,1,3,1,1,8,0,1,1
0,0,241,600,1503,91,179,1190,53,0,1,4,0,2,8,0,1,1
0,0,249,600,1541,91,179,1218,54,0,1,4,1,1,8,0,1,1
0,0,249,600,1585,91,179,1243,54,1,0,4,1,2,7,0,1,1
0,0,250,600,1634,91,179,1281,54,1,1,3,1,0,9,0,1,1
0,0,255,600,1688,95,179,1317,54,2,1,2,0,1,9,0,1,1
0,0,255,600,1721,95,179,1341,54,0,0,5,1,1,8,0,1,1
0,0,262,600,1770,96,179,1376,56,0,1,4,2,1,7,0,1,1
0,0,267,600,1817,100,179,1405,57,1,1,3,1,0,9,0,1,1
0,0,273,600,1861,103,179,1438,58,2,0,3,0,2,8,0,1,1
0,0,278,600,1905,107,179,1468,58,0,2,3,0,0,10,0,1,1
0,0,278,600,1958,107,179,1507,58,2,1,2,0,1,9,0,1,1
0,0,289,600,1994,108,179,1529,58,2,0,3,0,1,9,0,1,1
0,0,289,600,2029,108,179,1557,58,1,0,4,0,2,8,0,1,1
0,0,289,600,2071,108,179,1589,58,1,0,4,1,0,9,0,1,1
0,0,4,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1
0,0,10,31,0,1,3,0,1,1,0,0,3,0,0,0,1,1
0,0,100,31,28,22,3,20,11,1,0,1,0,0,4,0,1,1
0,0,251,241,28,71,57,20,39,1,1,0,1,1,2,0,1,1
0,0,309,241,28,87,57,20,40,1,1,0,1,1,2,0,1,1
0,0,317,241,47,90,57,36,40,1,0,1,0,1,3,0,1,1
0,0,317,241,73,90,57,54,40,2,0,0,2,1,1,0,1,1
0,0,326,241,88,91,57,68,40,1,1,0,3,1,0,0,1,1
0,0,349,241,90,100,57,68,41,0,3,0,1,3,1,0,1,1
0,0,353,241,126,102,57,86,46,0,0,3,0,4,1,0,1,1
0,0,408,241,126,127,57,86,46,2,1,0,1,3,1,0,1,1
0,0,418,241,154,130,57,103,47,1,0,2,1,4,0,0,1,1
0,0,435,241,172,136,57,117,47,1,0,2,3,0,2,0,1,1
0,0,508,241,172,155,57,117,47,1,2,0,1,2,2,0,1,1
0,0,508,241,191,155,57,132,49,0,0,3,3,1,2,0,1,1
0,0,551,241,205,170,57,143,49,1,1,1,2,0,4,0,1,1
0,0,633,241,238,191,57,163,52,0,0,3,3,1,2,0,0,1
0,0,633,241,283,191,57,193,52,2,0,1,1,0,5,0,1,1
0,0,633,241,318,191,57,220,53,1,0,2,2,1,3,0,1,1
0,0,633,241,381,191,57,258,53,3,0,0,0,0,6,0,1,1
0,0,633,241,417,191,57,288,53,2,1,0,0,0,6,0,1,1
0,0,633,241,449,191,57,312,54,0,1,2,2,0,4,0,1,1
0,0,633,241,476,191,57,331,55,2,0,1,0,1,5,0,1,1
0,0,633,241,508,191,57,359,55,1,1,1,1,0,5,0,1,1
0,0,633,241,533,191,57,381,58,0,0,4,3,1,4,0,1,1
0,0,633,241,575,191,57,413,61,0,2,2,1,0,7,0,1,1
0,0,633,241,625,191,57,452,63,3,0,1,0,1,7,0,1,1
0,0,633,241,664,191,57,483,65,1,1,2,0,0,8,0,1,1
0,0,633,241,706,191,57,512,65,3,0,1,0,0,8,0,1,1
0,0,633,241,736,191,57,539,65,1,0,3,0,1,7,0,1,1
0,0,640,241,753,196,57,553,65,0,1,3,1,0,7,0,1,1
0,0,640,241,807,196,57,587,67,0,2,2,1,0,7,0,1,1
0,0,640,241,867,196,57,637,70,1,2,1,0,0,8,0,1,1
0,0,640,241,904,196,57,669,72,0,0,4,0,2,6,0,1,1
0,0,640,241,963,196,57,707,73,1,1,2,0,0,8,0,1,1
0,0,640,241,1010,196,57,741,74,1,1,2,0,1,7,0,1,1
0,0,640,241,1048,196,57,775,74,0,2,2,0,0,8,0,1,1
0,0,640,241,1085,196,57,807,78,0,1,3,2,0,6,0,1,1
0,0,640,241,1115,196,57,834,78,0,1,3,0,1,7,0,1,1
0,0,640,241,1169,196,57,876,80,0,1,3,0,0,8,0,1,1
0,0,640,241,1218,196,57,912,80,2,1,1,0,4,4,0,1,1
0,0,640,241,1254,196,57,941,81,0,1,3,0,1,7,0,1,1
0,0,640,241,1284,196,57,962,81,0,0,4,1,1,6,0,1,1
0,0,640,241,1315,196,57,982,81,1,0,3,0,1,7,0,1,1
0,0,640,241,1352,196,57,1015,82,0,1,4,0,1,9,0,1,1
0,0,640,241,1381,196,57,1040,83,0,0,5,0,2,8,0,1,1
0,0,640,241,1433,196,57,1078,83,1,1,3,1,1,8,0,1,1
0,0,640,241,1489,196,57,1119,85,1,1,3,1,0,9,0,1,1
0,0,640,241,1512,196,57,1139,86,1,0,4,2,1,7,0,1,1
0,0,640,241,1558,196,57,1164,88,2,0,3,1,0,9,0,1,1
0,0,640,241,1602,196,57,1196,89,0,0,5,2,0,8,0,1,1
0,0,640,241,1663,196,57,1247,92,2,1,2,0,0,10,0,1,1
0,0,640,241,1708,196,57,1279,95,1,0,4,1,2,7,0,1,1
0,0,640,241,1745,196,57,1310,95,2,0,3,0,2,8,0,1,1
0,0,640,241,1788,196,57,1348,95,0,2,3,0,0,10,0,1,1
0,0,640,241,1846,196,57,1382,95,2,0,3,0,1,9,0,1,1
0,0,640,241,1880,196,57,1411,96,0,0,5,0,2,8,0,1,1
0,0,640,241,1938,196,57,1451,103,0,0,5,0,2,8,0,1,1
0,0,640,241,2010,196,57,1506,106,2,0,3,0,0,10,0,1,1
0,0,640,241,2055,196,57,1534,108,0,1,4,0,1,9,0,1,1
0,0,640,241,2093,196,57,1565,108,1,1,3,1,1,8,0,1,1
0,0,640,241,2127,196,57,1592,108,0,1,4,0,0,10,0,1,1
0,0,640,241,2150,196,57,1611,108,0,1,4,1,1,8,0,1,1
0,0,640,241,2194,196,57,1649,109,1,1,3,0,1,9,0,1,1
0,0,640,241,2240,196,57,1681,109,2,0,3,0,1,9,0,1,1
0,0,640,241,2266,196,57,1702,111,0,0,5,0,1,9,0,1,1
0,0,640,241,2299,196,57,1733,111,0,2,3,0,0,10,0,1,1
0,0,640,241,2369,196,57,1787,115,1,1,3,0,0,10,0,1,1
0,0,640,241,2433,196,57,1836,116,2,2,1,0,0,10,0,1,1
0,0,640,241,2475,196,57,1874,116,1,2,2,1,0,9,0,1,1
0,0,640,241,2511,196,57,1898,118,0,1,4,0,1,9,0,1,1
0,0,640,241,2558,196,57,1938,118,1,1,3,1,1,8,0,1,1
0,0,640,241,2589,196,57,1962,120,0,1,4,2,0,8,0,1,1
0,0,640,241,2627,196,57,1996,122,0,1,4,1,1,8,0,1,1
0,0,640,241,2677,196,57,2028,122,2,0,3,0,2,8,0,0,1
0,0,640,241,2711,196,57,2051,122,0,0,5,1,1,8,0,1,1
0,0,640,241,2765,196,57,2087,125,0,1,4,0,1,9,0,1,1
0,0,640,241,2853,196,57,2149,130,0,0,5,0,0,10,0,1,1
0,0,640,241,2901,196,57,2186,132,1,0,4,1,1,8,0,1,1
0,0,640,241,2930,196,57,2211,134,0,1,4,2,1,7,0,1,1
0,0,640,241,2945,196,57,2222,134,0,0,5,1,1,8,0,1,1
0,0,640,241,3002,196,57,2263,134,2,1,2,0,1,9,0,1,1
0,0,640,241,3025,196,57,2283,134,0,0,5,1,2,7,0,1,1
0,0,640,241,3054,196,57,2305,135,0,0,5,1,2,7,0,1,1
0,0,640,241,3114,196,57,2344,137,2,1,2,0,1,9,0,1,1
0,0,640,241,3177,196,57,2394,140,1,1,3,1,1,8,0,1,1
0,0,648,241,3188,203,57,2404,140,0,1,4,2,1,7,0,1,1
0,0,649,241,3235,203,57,2438,142,1,1,3,0,1,9,0,1,1
0,0,649,241,3282,203,57,2476,144,1,0,4,0,1,9,0,1,1
0,0,649,241,3298,203,57,2485,144,0,0,5,2,0,8,0,1,1
0,0,649,241,3345,203,57,2522,145,2,0,3,0,0,10,0,1,1
0,0,649,241,3370,203,57,2543,145,1,0,4,0,2,8,0,1,1
0,0,649,241,3419,203,57,2586,145,1,2,2,0,0,10,0,1,1
0,0,649,241,3458,203,57,2618,149,0,1,4,0,0,10,0,1,1
0,0,649,241,3493,203,57,2644,150,0,1,4,2,1,7,0,1,1
0,0,649,241,3534,203,57,2677,150,1,1,3,1,1,8,0,1,1
0,0,649,241,3573,203,57,2709,150,2,1,2,0,0,10,0,1,1
0,0,649,241,3614,203,57,2739,152,0,1,4,0,1,9,0,1,1
0,0,649,241,3648,203,57,2770,154,1,1,3,1,1,8,0,1,1
0,0,649,241,3711,203,57,2817,155,1,2,2,0,0,10,0,1,1
0,0,649,241,3756,203,57,2852,156,2,0,3,0,1,9,0,1,1
0,0,649,241,3784,203,57,2877,157,0,1,4,1,1,8,0,1,1
0,0,649,241,3823,203,57,2908,157,0,1,4,0,1,9,0,1,1
0,0,649,241,3876,203,57,2948,158,1,1,3,1,1,8,0,1,1
0,0,649,241,3928,203,57,2983,158,2,1,2,0,1,9,0,1,1
0,0,7,0,0,2,0,0,1,0,1,0,1,1,1,0,0,1
0,0,7,0,17,2,0,13,2,0,1,0,1,1,1,0,0,1
0,0,7,52,21,2,10,16,5,1,0,1,0,0,4,0,0,1
0,0,7,63,44,2,16,36,8,0,1,1,0,0,4,0,1,1
0,0,7,85,87,2,17,64,11,0,1,1,0,0,4,0,1,1
0,0,7,85,110,2,17,77,12,0,0,2,1,0,3,0,0,1
0,0,7,104,140,2,17,97,13,0,1,1,0,0,4,0,1,1
0,0,7,104,161,2,17,115,13,0,1,1,0,0,4,0,1,1
0,0,37,104,169,12,17,122,14,0,0,2,0,1,3,0,1,1
0,0,61,104,178,21,17,130,16,0,0,3,0,0,5,0,1,1
0,0,61,104,196,21,17,143,16,0,0,3,0,0,5,0,1,1
0,0,100,104,219,23,17,156,20,0,0,3,0,0,5,0,1,1
0,0,162,104,261,27,17,179,20,2,1,0,1,3,1,0,1,1
0,0,162,104,280,27,17,196,20,0,0,3,0,0,5,0,1,1
0,0,162,104,308,27,17,214,21,0,0,3,0,1,5,0,1,1
0,0,172,104,339,29,17,234,21,1,0,2,0,1,5,0,1,1
0,0,172,104,356,29,17,246,22,0,0,3,1,1,4,0,1,1
0,0,172,104,365,29,17,254,23,0,0,3,1,0,5,0,1,1
0,0,202,104,401,30,17,274,23,1,0,2,0,0,6,0,1,1
0,0,223,104,418,33,17,288,23,0,1,2,1,0,5,0,1,1
0,0,237,104,438,37,17,300,25,0,1,2,0,0,6,0,1,1
0,0,268,104,462,43,17,314,25,1,1,1,0,0,6,0,1,1
0,0,326,104,481,58,17,328,25,1,1,2,0,0,8,0,1,1
0,0,381,104,511,69,17,350,26,2,1,1,0,0,8,0,1,1
0,0,407,104,531,76,17,364,26,1,0,3,1,1,6,0,1,1
0,0,427,104,570,82,17,386,26,0,1,3,0,1,7,0,1,1
0,0,427,104,601,82,17,409,27,0,0,4,2,1,5,0,1,1
0,0,445,104,630,91,17,430,27,2,0,2,0,1,7,0,1,1
0,0,458,104,663,93,17,450,27,1,0,3,1,0,7,0,1,1
0,0,458,104,682,93,17,468,27,0,1,3,0,1,7,0,1,1
0,0,466,104,703,94,17,484,28,0,1,3,2,0,6,0,1,1
0,0,474,104,725,99,17,499,29,0,1,3,0,0,8,0,1,1
0,0,485,104,745,102,17,514,30,0,1,4,2,0,8,0,1,1
0,0,526,104,764,107,17,528,31,1,0,4,1,1,8,0,1,1
0,0,526,104,825,107,17,570,33,1,0,4,0,0,10,0,1,1
0,0,538,104,850,109,17,590,33,1,0,4,0,0,10,0,1,1
0,0,577,104,882,121,17,613,34,2,1,2,0,1,9,0,1,1
0,0,595,104,911,124,17,634,34,1,0,4,0,2,8,0,1,1
0,0,636,104,934,137,17,650,35,1,1,3,0,1,9,0,1,1
0,0,695,104,977,143,17,683,36,2,0,3,1,0,9,0,1,1
0,0,713,104,1010,147,17,705,36,1,0,4,1,2,7,0,1,1
0,0,713,104,1040,147,17,723,37,0,0,5,2,2,6,0,1,1
0,0,713,104,1057,147,17,737,37,0,0,5,2,0,8,0,1,1
0,0,731,104,1087,157,17,759,37,1,1,3,0,1,9,0,1,1
0,0,751,104,1135,165,17,790,39,2,0,3,0,1,9,0,1,1
0,0,798,104,1171,177,17,820,41,2,1,2,0,1,9,0,1,1
0,0,798,104,1210,177,17,846,42,0,0,5,2,1,7,0,1,1
0,0,798,104,1236,177,17,866,42,0,0,5,0,0,10,0,1,1
0,0,807,104,1263,181,17,888,42,0,1,4,2,0,8,0,1,1
0,0,838,104,1300,190,17,912,43,2,0,3,0,2,8,0,1,1
0,0,868,104,1337,198,17,931,44,1,0,4,0,1,9,0,1,1
0,0,868,104,1360,198,17,950,44,0,0,5,0,2,8,0,1,1
0,0,913,104,1379,211,17,968,44,2,1,2,0,1,9,0,1,1
0,0,920,104,1405,215,17,985,44,0,1,4,1,0,9,0,1,1
0,0,920,104,1448,215,17,1014,46,0,0,5,0,0,10,0,1,1
0,0,946,104,1481,226,17,1037,47,1,1,3,0,0,10,0,1,1
0,0,22,26,0,6,4,0,4,1,0,0,3,0,0,0,1,1
0,0,22,26,38,6,4,13,4,1,0,0,3,0,0,0,1,1
0,0,29,26,114,6,4,35,5,1,1,0,1,0,3,0,1,1
0,0,68,26,148,13,4,52,5,2,0,0,0,1,3,0,1,1
0,0,70,26,188,13,4,63,6,0,0,2,0,0,4,0,1,1
0,0,70,26,225,13,4,75,6,0,0,2,0,1,3,0,1,1
0,0,70,107,225,13,24,75,7,0,0,2,0,0,4,0,1,1
0,0,73,233,225,13,54,75,10,0,0,3,0,2,3,0,1,1
0,0,96,606,225,21,111,75,22,1,0,2,3,0,2,0,1,1
0,0,96,606,265,21,111,106,22,1,2,0,3,2,0,0,1,1
0,0,96,618,313,21,114,129,24,0,0,3,0,2,3,0,1,1
0,0,96,618,357,21,114,155,24,0,1,2,0,1,4,0,1,1
0,0,96,618,385,21,114,178,25,0,1,2,1,1,3,0,1,1
0,0,96,625,426,21,114,203,26,0,1,2,1,1,4,0,1,1
0,0,96,640,490,21,115,241,29,1,0,2,0,2,4,0,1,1
0,0,96,640,516,21,115,258,30,0,0,3,1,1,4,0,1,1
0,0,96,640,534,21,115,272,31,0,0,3,0,0,6,0,0,1
0,0,96,647,580,21,115,300,33,0,1,2,1,0,5,0,1,1
0,0,96,653,619,21,115,319,35,0,0,3,1,0,5,0,1,1
0,0,96,653,657,21,115,344,36,0,1,2,0,0,6,0,1,1
0,0,96,653,685,21,115,367,36,1,0,2,0,0,6,0,0,1
0,0,96,653,708,21,115,382,37,0,0,3,0,1,5,0,1,1
0,0,96,658,754,21,115,406,38,1,0,2,0,0,6,0,1,1
0,0,96,658,783,21,115,427,38,0,1,2,0,1,5,0,1,1
0,0,96,658,801,21,115,438,39,0,0,3,0,0,6,0,1,1
0,0,96,658,839,21,115,459,39,1,0,2,0,1,5,0,1,1
0,0,96,665,898,21,115,497,39,1,2,1,0,0,8,0,1,1
0,0,96,665,955,21,115,539,40,1,2,1,0,0,8,0,1,1
0,0,96,665,986,21,115,558,40,0,0,4,0,2,6,0,0,1
0,0,96,665,1015,21,115,580,40,0,0,4,0,2,6,0,0,1
0,0,96,665,1050,21,115,601,41,0,0,4,1,1,6,0,1,1
0,0,96,670,1073,21,117,618,41,0,0,4,1,1,6,0,1,1
0,0,96,670,1096,21,117,636,42,0,0,4,0,1,7,0,1,1
0,0,96,670,1129,21,117,664,42,0,2,2,0,0,8,0,0,1
0,0,96,670,1150,21,117,682,42,1,0,3,0,1,7,0,0,1
0,0,96,670,1187,21,117,708,43,0,1,3,0,1,7,0,1,1
0,0,96,679,1228,21,119,734,44,0,1,4,0,0,10,0,1,1
0,0,96,695,1246,21,127,749,45,0,0,5,1,2,7,0,1,1
0,0,96,701,1318,21,127,796,47,1,0,4,1,1,8,0,1,1
0,0,96,728,1355,21,128,827,47,1,1,3,1,1,8,0,1,1
0,0,96,728,1376,21,128,844,48,0,0,5,1,2,7,0,1,1
0,0,96,728,1410,21,128,875,48,0,2,3,0,1,9,0,1,1
0,0,96,728,1441,21,128,903,48,0,1,4,0,1,9,0,1,1
0,0,96,728,1487,21,128,937,49,1,1,3,1,1,8,0,0,1
0,0,96,738,1520,21,128,968,50,2,1,2,0,1,9,0,1,1
0,0,96,738,1563,21,128,998,52,1,1,3,0,1,9,0,1,1
0,0,96,738,1592,21,128,1021,52,0,1,4,0,1,9,0,1,1
0,0,96,797,1642,21,138,1053,55,2,1,2,0,1,9,0,1,1
0,0,96,797,1684,21,138,1085,55,0,1,4,0,0,10,0,1,1
0,0,96,835,1720,21,144,1113,57,1,1,3,1,0,9,0,1,1
0,0,96,835,1760,21,144,1140,57,2,1,2,0,0,10,0,1,1
0,0,96,835,1800,21,144,1177,57,0,2,3,1,0,9,0,0,1
0,0,96,835,1843,21,144,1211,57,0,1,4,2,0,8,0,1,1
0,0,96,835,1878,21,144,1240,58,0,1,4,0,1,9,0,1,1
0,0,96,835,1913,21,144,1269,58,0,1,4,0,1,9,0,1,1
0,0,10,21,0,1,9,0,2,0,0,1,0,0,3,0,1,1
0,0,10,21,34,1,9,13,2,1,0,0,1,0,2,0,1,1
0,0,10,25,63,1,9,33,2,0,1,1,0,2,2,0,1,1
0,0,10,25,86,1,9,52,2,0,1,1,0,2,2,0,1,1
0,0,10,25,113,1,9,72,3,0,1,1,0,0,4,0,1,1
0,0,33,81,113,7,23,72,5,0,0,2,1,0,3,0,1,1
0,0,33,93,127,7,23,82,5,0,0,2,0,1,3,0,1,1
0,0,33,93,173,7,23,98,6,0,0,3,0,0,5,0,1,1
0,0,33,114,200,7,29,110,7,0,0,3,0,0,5,0,1,1
0,0,33,114,221,7,29,123,8,0,0,3,0,0,5,0,1,1
0,0,33,114,278,7,29,148,9,0,1,2,1,0,5,0,1,1
0,0,33,114,315,7,29,171,11,0,1,2,1,0,5,0,1,1
0,0,33,114,344,7,29,186,13,0,0,3,0,1,5,0,1,1
0,0,33,114,371,7,29,202,13,1,0,2,0,1,5,0,1,1
0,0,33,114,406,7,29,220,13,0,1,2,0,0,6,0,1,1
0,0,33,157,425,7,41,232,14,0,0,3,0,1,5,0,1,1
0,0,33,157,454,7,41,243,15,0,0,3,1,1,4,0,1,1
0,0,33,157,472,7,41,253,15,0,0,3,0,0,6,0,1,1
0,0,33,157,506,7,41,274,15,1,1,1,0,0,6,0,1,1
0,0,33,157,547,7,41,297,16,1,0,2,0,1,5,0,1,1
0,0,33,157,608,7,41,335,17,1,2,1,0,0,8,0,1,1
0,0,33,157,647,7,41,364,17,0,2,2,1,0,7,0,1,1
