SeedPlayer,SeedRoom,UseCountFire,UseCountBeam,UseCountWave,HitCountFire,HitCountBeam,HitCountWave,HitsTaken,EnemyCountFire,EnemyCountBeam,EnemyCountWave,ObstacleCountFire,ObstacleCountBeam,ObstacleCountWave,EnemyAttackCount,GroundTruth,Classification
0,0,120,51,48,28,4,18,1,0,0,2,1,2,1,4,0,1
0,0,138,51,68,31,4,26,1,0,1,1,2,2,0,2,0,1
0,0,160,51,80,36,4,30,1,0,1,1,2,1,1,3,1,1
0,0,195,104,80,48,4,30,1,0,3,0,3,1,1,6,1,1
0,0,216,104,98,55,4,40,1,0,3,0,4,1,0,4,1,1
0,0,254,104,107,68,4,47,3,0,1,2,0,5,0,4,1,1
0,0,286,104,114,82,4,51,1,0,2,1,0,2,3,5,1,1
0,0,306,104,176,87,4,79,2,1,1,1,3,1,1,4,1,1
0,0,306,119,214,87,5,107,0,0,2,1,4,0,1,6,1,1
0,0,306,146,219,87,17,108,0,3,0,0,1,2,2,3,1,1
0,0,306,182,258,87,17,131,0,0,1,2,4,2,0,5,1,1
0,0,306,187,284,87,17,153,0,0,1,2,1,0,5,4,1,1
0,0,314,187,313,89,17,172,2,0,1,2,0,3,3,5,1,1
0,0,314,226,332,89,25,185,0,2,1,0,4,0,2,5,1,1
0,0,314,255,362,89,29,198,1,1,0,2,6,0,0,3,1,1
0,0,314,295,370,89,39,203,1,2,0,1,2,2,2,4,1,1
0,0,314,310,390,89,47,216,0,2,1,0,2,3,1,3,1,1
0,0,314,321,423,89,51,242,1,1,2,0,1,2,3,4,1,1
0,0,314,324,470,89,51,271,0,1,2,1,0,2,6,6,1,1
0,0,314,364,491,89,61,287,0,3,1,0,1,6,1,4,1,1
0,0,314,376,538,89,65,320,0,1,2,1,1,6,1,8,1,1
0,0,314,408,548,89,77,327,0,3,0,1,0,5,3,5,1,1
0,0,314,442,575,89,88,344,1,3,1,0,6,1,1,4,1,1
0,0,314,447,638,89,89,376,0,2,2,0,2,6,0,6,1,1
0,0,314,482,652,89,99,389,1,3,1,0,1,2,5,3,1,1
0,0,314,482,678,89,99,410,0,0,1,3,3,5,0,5,1,1
0,0,314,497,730,89,101,441,0,1,2,1,3,5,0,10,1,1
0,0,314,497,758,89,101,457,0,0,0,4,4,3,1,5,1,1
0,0,314,521,800,89,102,477,0,1,1,3,4,6,0,8,1,1
0,0,314,540,832,89,106,504,0,1,1,3,8,2,0,7,1,1
0,0,314,553,883,89,107,545,1,0,2,3,0,5,5,10,1,1
0,0,314,568,903,89,112,561,0,1,0,4,0,4,6,7,1,1
0,0,314,624,920,89,126,575,0,4,1,0,1,5,4,6,1,1
0,0,314,690,940,89,142,584,0,4,0,1,5,1,4,7,1,1
0,0,314,706,981,89,148,616,0,2,2,1,0,2,8,10,1,1
0,0,314,724,1035,89,152,656,0,2,3,0,4,3,3,11,1,1
0,0,314,725,1067,89,152,680,1,0,1,4,4,6,0,8,1,1
0,0,314,777,1074,89,172,680,0,5,0,0,0,4,6,3,1,1
0,0,314,789,1134,89,173,733,0,0,4,1,3,4,3,13,1,1
0,0,314,798,1178,89,174,770,1,0,2,3,5,5,0,9,1,1
0,0,33,0,0,5,0,0,1,0,0,1,0,0,3,1,1,1
0,0,33,51,4,5,10,0,0,0,0,1,0,0,3,1,1,1
0,0,33,90,52,5,10,25,0,0,2,0,3,0,1,3,1,1
0,0,33,218,74,5,20,38,2,0,1,1,2,2,0,5,1,1
0,0,76,303,74,14,30,38,2,0,1,1,2,0,2,5,1,1
0,0,111,327,74,19,33,38,1,1,0,1,0,3,1,3,1,1
0,0,111,401,88,19,37,51,0,1,1,0,1,1,2,2,1,1
0,0,111,423,166,19,40,81,0,1,2,0,1,4,0,3,1,1
0,0,111,463,200,19,40,110,0,0,3,0,1,1,3,7,1,1
0,0,111,528,215,19,64,110,1,1,0,2,1,4,0,3,1,1
0,0,111,570,253,19,66,133,1,1,1,1,1,2,3,3,1,1
0,0,111,579,282,19,66,157,1,0,1,2,3,0,3,3,1,1
0,0,111,606,326,19,66,193,0,0,3,0,1,1,4,5,1,1
0,0,111,614,373,19,68,221,1,1,2,0,6,0,0,4,1,1
0,0,111,670,395,19,81,236,1,1,1,1,5,1,0,4,1,1
0,0,111,693,419,19,84,253,0,1,1,1,2,1,3,3,1,1
0,0,111,754,447,19,87,274,1,1,1,1,0,2,4,5,1,1
0,0,111,775,475,19,91,300,0,1,2,0,0,2,4,3,1,1
0,0,111,836,542,19,91,345,0,0,4,0,3,2,3,13,1,1
0,0,111,853,590,19,91,385,1,0,3,1,1,3,4,7,1,1
0,0,111,919,617,19,95,408,1,1,1,2,3,5,0,4,1,1
0,0,111,937,641,19,100,422,0,2,0,2,3,4,1,5,1,1
0,0,111,967,677,19,104,455,0,1,3,0,3,2,3,5,1,1
0,0,111,995,721,19,104,487,0,0,4,0,3,4,1,8,1,1
0,0,111,995,802,19,104,523,1,0,2,2,0,0,8,8,1,1
0,0,111,995,845,19,104,551,2,0,1,3,0,3,5,5,1,1
0,0,111,1017,863,19,118,557,0,4,0,0,0,8,0,4,1,1
0,0,111,1026,913,19,118,602,0,0,3,1,5,2,1,6,1,1
0,0,111,1073,948,19,132,619,1,3,1,1,0,6,4,6,1,1
0,0,111,1132,981,19,143,647,1,3,2,0,2,1,7,9,1,1
0,0,111,1150,1032,19,148,685,1,1,2,2,4,6,0,11,1,1
0,0,111,1171,1063,19,160,705,0,3,1,1,7,0,3,7,1,1
0,0,111,1180,1098,19,164,730,0,1,1,3,5,3,2,6,1,1
0,0,111,1234,1144,19,183,769,3,1,3,1,7,2,1,11,1,1
0,0,111,1247,1187,19,187,806,0,1,4,0,1,5,4,10,1,1
0,0,111,1278,1226,19,191,835,1,0,1,4,5,3,2,7,1,1
0,0,111,1280,1267,19,191,866,0,0,1,4,0,1,9,6,1,1
0,0,111,1285,1306,19,191,894,0,0,2,3,2,5,3,6,1,1
0,0,111,1285,1366,19,191,944,0,0,4,1,5,3,2,8,1,1
0,0,111,1289,1419,19,191,977,0,0,2,3,3,2,5,7,1,1
0,0,111,1300,1458,19,198,1000,0,3,2,0,1,6,3,5,1,1
0,0,111,1316,1511,19,198,1048,0,0,4,1,7,0,3,8,1,1
0,0,111,1351,1536,19,213,1062,0,4,1,0,6,2,2,6,1,1
0,0,111,1363,1589,19,216,1108,1,1,3,1,5,5,0,10,1,1
0,0,111,1363,1631,19,216,1145,0,0,2,3,4,3,3,7,1,1
0,0,33,8,0,5,0,0,1,0,1,0,2,1,0,1,1,1
0,0,33,75,3,5,10,0,1,0,0,1,2,0,1,2,1,1
0,0,33,75,66,5,10,21,0,2,0,0,4,0,0,3,1,1
0,0,33,75,97,5,10,39,0,1,1,0,2,0,2,2,1,1
0,0,33,106,133,5,10,65,0,0,2,0,1,1,2,3,1,1
0,0,33,110,164,5,10,88,0,2,0,0,2,2,0,2,1,1
0,0,33,159,191,5,20,96,0,1,0,1,2,2,0,3,1,1
0,0,33,201,215,5,31,100,0,3,0,0,1,4,0,3,1,1
0,0,33,286,220,5,51,103,3,1,0,2,1,0,4,5,1,1
0,0,33,286,246,5,51,116,0,0,0,3,2,2,1,3,1,1
0,0,33,294,303,5,51,155,0,0,3,0,2,3,1,5,1,1
0,0,33,294,334,5,51,173,0,0,1,2,1,5,0,4,1,1
0,0,33,298,360,5,55,185,1,2,0,1,3,3,0,3,1,1
0,0,33,298,398,5,55,208,1,0,1,2,6,0,0,3,1,1
0,0,33,311,433,5,62,223,0,2,1,0,4,2,0,3,1,1
0,0,33,332,438,5,74,226,1,2,0,1,2,3,1,2,1,1
0,0,33,396,446,5,93,233,2,0,0,3,3,1,2,7,1,1
0,0,33,396,479,5,93,257,0,0,2,1,1,3,2,4,1,1
0,0,33,408,526,5,94,283,0,1,1,2,4,4,0,4,1,1
0,0,33,421,563,5,96,313,1,0,2,2,7,1,0,9,1,1
0,0,33,421,608,5,96,348,0,0,2,2,2,3,3,6,1,1
0,0,33,471,645,5,113,366,2,2,0,2,5,3,0,5,1,1
0,0,33,471,694,5,113,410,0,0,4,0,1,5,2,7,1,1
0,0,33,471,736,5,113,437,1,0,1,3,1,1,6,5,1,1
0,0,33,512,766,5,121,461,1,0,1,3,6,2,0,8,1,1
0,0,33,552,790,5,136,477,0,2,1,1,4,4,0,8,1,1
0,0,33,573,827,5,136,513,0,0,4,0,1,2,5,7,1,1
0,0,33,598,875,5,142,540,0,2,2,0,0,4,4,7,1,1
0,0,33,629,926,5,145,580,0,1,3,1,8,0,2,10,1,1
0,0,33,648,957,5,147,604,1,0,0,5,6,1,3,7,1,1
0,0,33,669,990,5,155,630,0,1,2,2,7,1,2,9,1,1
0,0,33,687,1037,5,161,664,0,2,2,1,3,2,5,7,1,1
0,0,33,687,1096,5,161,715,0,0,5,0,3,5,2,11,1,1
0,0,33,701,1133,5,166,742,0,3,1,1,6,2,2,6,1,1
0,0,33,716,1164,5,166,771,0,0,4,1,0,6,4,5,1,1
0,0,33,733,1180,5,179,782,1,4,0,1,1,2,7,3,1,1
0,0,33,739,1216,5,184,813,0,1,1,3,0,7,3,5,1,1
0,0,33,763,1267,5,189,850,1,1,2,2,3,6,1,9,1,1
0,0,33,772,1326,5,189,902,0,0,5,0,1,1,8,11,1,1
0,0,33,791,1374,5,197,938,0,2,3,0,5,2,3,8,1,1
0,0,7,6,0,3,2,0,0,1,0,0,3,0,0,1,1,1
0,0,7,16,21,3,2,13,0,0,1,0,0,1,2,3,1,1
0,0,37,16,25,12,2,17,1,1,0,1,1,1,2,4,0,1
0,0,37,40,53,12,2,43,1,0,2,0,2,2,0,5,1,1
0,0,37,44,88,12,2,69,0,0,2,0,0,1,3,4,1,1
0,0,37,59,105,12,2,83,0,0,2,0,1,3,0,3,1,1
0,0,37,65,137,12,2,109,0,0,2,0,1,3,0,4,0,1
0,0,37,93,157,12,11,126,2,1,1,1,4,1,0,4,0,1
0,0,37,99,178,12,17,140,1,0,0,3,0,2,3,3,0,1
0,0,56,99,202,29,17,156,2,2,1,0,1,1,3,4,1,1
0,0,61,99,221,31,17,170,0,0,1,2,1,1,3,3,1,1
0,0,68,99,246,37,17,194,1,0,3,0,2,3,0,5,1,1
0,0,82,99,272,42,17,215,0,0,3,0,2,2,2,4,1,1
0,0,100,99,287,53,17,224,0,0,2,1,0,1,5,4,1,1
0,0,117,99,289,59,17,226,0,0,3,0,3,1,2,3,1,1
0,0,135,99,315,67,17,242,1,3,0,0,3,2,1,6,0,1
0,0,158,99,344,71,17,257,0,3,0,0,3,1,2,5,1,1
0,0,173,99,364,76,17,269,1,0,0,3,1,0,5,5,1,1
0,0,191,99,379,84,17,280,1,1,1,1,2,4,0,4,1,1
0,0,204,99,417,92,17,303,1,1,2,0,2,1,3,5,1,1
0,0,222,99,451,98,17,323,1,2,0,2,5,3,0,8,1,1
0,0,228,99,477,98,17,346,0,0,1,3,4,1,3,5,1,1
0,0,240,99,496,108,17,363,0,0,4,0,4,0,4,5,1,1
0,0,253,99,528,118,17,381,0,2,2,0,3,3,2,7,1,1
0,0,253,99,551,118,17,401,0,0,0,4,5,1,2,3,1,1
0,0,272,99,576,128,17,417,1,1,0,3,2,1,5,5,1,1
0,0,280,99,598,131,17,434,1,1,0,3,0,3,5,4,1,1
0,0,305,99,644,137,17,467,1,2,2,0,3,4,1,8,1,1
0,0,332,99,671,153,17,486,0,3,1,0,0,6,2,8,1,1
0,0,336,99,711,156,17,516,1,0,1,3,1,6,1,5,1,1
0,0,336,99,745,156,17,541,1,0,1,3,1,1,6,4,1,1
0,0,361,99,790,164,17,570,1,1,3,0,2,6,0,9,1,1
0,0,374,99,827,170,17,601,0,0,4,0,3,4,1,9,1,1
0,0,391,99,844,182,17,616,0,0,4,0,0,4,4,6,1,1
0,0,402,99,876,187,17,640,1,0,2,3,4,4,2,7,1,1
0,0,415,99,922,192,17,677,1,1,2,2,2,2,6,8,1,1
0,0,415,134,1010,192,21,755,2,0,5,0,3,0,7,14,0,1
0,0,435,194,1010,201,37,755,2,2,2,1,0,2,8,10,1,1
0,0,469,274,1010,224,56,755,5,2,3,0,2,1,7,5,1,1
0,0,480,310,1010,231,71,755,0,4,1,0,3,6,1,5,1,1
0,0,516,395,1010,240,99,755,5,3,1,1,2,4,4,11,0,1
0,0,516,421,1063,240,99,806,0,0,5,0,3,7,0,14,0,1
0,0,516,426,1117,240,100,848,3,1,1,3,0,10,0,6,0,1
0,0,516,451,1148,240,108,870,1,3,1,1,3,3,4,8,0,1
0,0,516,462,1202,240,111,920,0,1,4,0,2,6,2,12,1,1
0,0,516,465,1254,240,113,963,0,1,3,1,0,9,1,10,1,1
0,0,516,494,1276,240,128,972,1,4,0,1,4,5,1,8,1,1
0,0,516,510,1318,240,135,1008,0,2,3,0,4,4,2,9,1,1
0,0,516,563,1390,240,139,1050,3,1,2,2,2,6,2,11,0,1
0,0,534,563,1430,249,139,1075,1,3,0,2,5,4,1,10,1,1
0,0,534,590,1472,249,149,1105,1,3,2,0,7,3,0,9,1,1
0,0,534,610,1504,249,158,1130,0,3,2,0,0,5,5,9,1,1
0,0,534,641,1532,249,169,1149,1,3,1,1,3,0,7,7,1,1
0,0,534,685,1588,249,184,1177,2,2,1,2,3,7,0,9,1,1
0,0,534,697,1638,249,184,1221,0,0,4,1,6,3,1,9,1,1
0,0,534,697,1699,249,184,1269,0,2,3,0,2,4,4,9,1,1
0,0,534,697,1747,249,184,1307,1,0,2,3,6,4,0,10,1,1
0,0,534,697,1790,249,184,1334,0,1,0,4,0,9,1,8,1,1
0,0,534,697,1845,249,184,1384,0,0,5,0,1,3,6,10,1,1
0,0,12,0,0,5,0,0,1,0,1,0,0,3,0,1,1,1
0,0,12,26,0,5,4,0,0,1,0,0,3,0,0,1,1,1
0,0,28,27,0,13,4,0,1,0,2,0,2,2,0,2,1,1
0,0,34,32,0,16,8,0,0,1,1,0,0,4,0,2,1,1
0,0,45,59,0,17,12,0,1,1,1,0,3,1,0,3,1,1
0,0,64,82,0,21,16,0,0,1,1,0,3,1,0,3,1,1
0,0,93,82,0,29,16,0,1,0,1,1,2,2,0,3,1,1
0,0,107,164,0,34,30,0,2,1,1,1,2,1,2,7,0,1
0,0,125,164,0,46,30,0,0,0,3,0,4,1,0,3,1,1
0,0,161,164,0,56,30,0,0,0,2,1,2,0,3,3,1,1
0,0,177,164,0,67,30,0,1,0,3,0,0,2,4,3,0,1
0,0,253,164,0,91,30,0,4,1,0,2,3,2,1,6,0,1
0,0,283,164,0,107,30,0,1,0,1,2,1,1,4,4,0,1
0,0,333,164,0,122,30,0,0,0,2,1,2,4,0,5,0,1
0,0,339,195,0,122,42,0,0,3,0,0,4,2,0,3,1,1
0,0,372,210,0,133,47,0,0,2,1,0,3,2,1,4,1,1
0,0,389,230,0,145,49,0,1,1,1,1,2,3,1,4,0,1
0,0,410,230,0,158,49,0,0,0,3,0,5,1,0,3,1,1
0,0,435,230,0,172,49,0,1,0,2,1,0,5,1,4,0,1
0,0,478,258,0,188,53,0,1,0,2,2,1,5,2,11,0,1
0,0,531,272,0,207,56,0,0,1,3,0,1,7,0,6,1,1
0,0,545,291,0,217,65,0,0,3,1,0,3,2,3,4,1,1
0,0,577,302,0,231,69,0,0,0,3,1,4,1,3,7,0,1
0,0,607,388,0,238,81,0,1,0,1,3,1,2,5,9,0,1
0,0,625,440,0,246,98,0,1,2,1,1,3,2,3,6,1,1
0,0,670,440,0,263,98,0,1,0,3,1,6,1,1,5,1,1
0,0,719,664,0,278,151,0,6,0,0,4,0,5,3,12,0,1
0,0,730,774,0,283,181,0,3,0,1,3,2,3,3,11,0,1
0,0,742,774,50,289,181,33,0,1,2,1,4,4,0,8,0,1
0,0,746,774,86,290,181,64,0,1,1,2,3,0,5,4,1,1
0,0,760,774,124,298,181,89,0,1,3,0,0,5,3,6,0,1
0,0,783,774,157,313,181,113,1,0,2,3,0,1,9,10,1,1
0,0,794,774,198,315,181,143,0,2,1,2,2,4,4,7,1,1
0,0,813,774,267,320,181,173,0,5,0,0,1,4,5,12,1,1
0,0,813,774,328,320,181,209,0,3,1,1,6,3,1,9,1,1
0,0,853,774,338,342,181,216,0,0,5,0,4,2,4,9,1,1
0,0,874,774,378,355,181,246,0,2,2,1,1,7,2,8,1,1
0,0,894,774,407,360,181,267,1,1,3,1,5,2,3,5,1,1
0,0,918,774,444,368,181,296,1,1,2,2,3,2,5,12,1,1
0,0,956,774,457,386,181,305,0,1,4,0,0,6,4,9,1,1
0,0,985,774,486,395,181,327,1,0,2,3,3,2,5,8,1,1
0,0,1017,774,588,406,181,393,1,2,3,0,2,5,3,15,1,1
0,0,1070,774,589,425,181,394,0,0,5,0,0,4,6,8,1,1
0,0,1092,774,629,438,181,419,1,3,1,1,5,2,3,9,1,1
0,0,1092,774,694,438,181,454,0,3,1,1,7,1,2,9,1,1
0,0,1092,774,745,438,181,487,0,2,0,3,5,1,4,8,1,1
0,0,1109,774,793,447,181,515,0,3,2,0,7,2,1,9,1,1
0,0,14,0,0,7,0,0,0,0,1,0,1,1,1,1,1,1
0,0,14,0,29,7,0,13,0,1,0,0,1,2,0,1,1,1
0,0,17,75,29,7,14,13,1,1,0,1,0,3,1,2,1,1
0,0,30,118,29,13,18,13,0,1,1,0,1,3,0,2,1,1
0,0,69,118,29,22,18,13,1,0,0,2,2,1,1,2,1,1
0,0,97,118,29,31,18,13,0,1,1,0,2,2,0,2,1,1
0,0,118,118,29,44,18,13,1,0,2,0,2,1,1,2,1,1
0,0,173,128,29,59,21,13,0,3,0,0,3,2,0,5,1,1
0,0,173,168,29,59,33,13,0,3,0,0,1,4,0,2,1,1
0,0,188,214,29,64,55,13,2,0,0,3,4,0,1,5,1,1
0,0,202,234,29,71,63,13,0,3,0,0,2,4,0,3,1,1
0,0,227,263,29,81,73,13,1,0,1,2,6,0,0,5,1,1
0,0,253,269,29,95,75,13,1,1,1,1,0,0,6,3,1,1
0,0,269,293,29,106,79,13,1,1,2,0,1,4,1,4,1,1
0,0,296,293,29,118,79,13,1,0,2,1,2,3,1,4,1,1
0,0,329,308,29,129,80,13,0,1,2,0,1,5,0,5,1,1
0,0,344,349,29,134,88,13,0,0,2,1,0,1,5,5,1,1
0,0,384,349,29,149,88,13,2,1,0,2,0,5,1,5,1,1
0,0,432,359,29,165,90,13,2,1,0,3,1,6,1,7,1,1
0,0,526,402,29,188,95,13,4,0,1,3,5,1,2,13,1,1
0,0,588,424,29,204,99,13,1,1,1,2,3,4,1,11,1,1
0,0,652,432,29,222,100,13,3,0,0,4,7,0,1,12,1,1
0,0,674,451,29,229,106,13,0,2,2,0,0,0,8,2,1,1
0,0,706,470,29,240,112,13,1,2,2,0,1,7,0,5,1,1
0,0,727,534,29,247,141,13,0,0,1,3,2,0,6,7,1,1
0,0,751,534,29,264,141,13,0,0,2,2,1,5,2,4,1,1
0,0,756,634,29,264,169,13,1,2,0,2,4,3,1,4,1,1
0,0,756,634,68,264,169,42,1,0,1,3,8,0,0,5,1,1
0,0,756,634,110,264,169,74,0,3,0,1,2,1,5,4,1,1
0,0,756,634,141,264,169,103,0,0,2,2,2,5,1,5,1,1
0,0,756,634,199,264,169,142,1,0,3,1,3,3,2,7,1,1
0,0,769,634,257,270,169,175,1,2,1,2,0,3,7,6,1,1
0,0,794,634,278,285,169,190,2,0,2,3,1,7,2,7,1,1
0,0,803,634,329,288,169,228,1,1,0,4,1,7,2,6,1,1
0,0,811,634,389,293,169,277,0,2,3,0,3,5,2,8,1,1
0,0,811,634,434,293,169,311,0,1,0,4,6,4,0,6,1,1
0,0,836,634,474,299,169,337,0,1,0,4,3,6,1,6,1,1
0,0,857,634,524,310,169,365,0,1,4,0,0,10,0,5,1,1
0,0,878,634,561,312,169,391,0,1,2,2,3,2,5,5,1,1
0,0,920,634,561,336,169,391,0,0,5,0,5,4,1,7,1,1
0,0,964,634,576,354,169,402,0,2,3,0,5,5,0,9,1,1
0,0,969,634,598,358,169,419,0,0,0,5,0,0,10,4,1,1
0,0,969,634,644,358,169,457,0,0,4,1,3,4,3,8,1,1
0,0,969,634,673,358,169,479,0,0,0,5,0,9,1,5,1,1
0,0,975,634,716,361,169,510,0,4,0,1,0,0,10,6,1,1
0,0,10,22,0,0,4,0,0,1,0,0,1,2,0,1,1,1
0,0,10,28,16,0,4,7,1,0,0,1,0,2,1,1,1,1
0,0,17,28,55,0,4,27,0,2,0,0,0,2,2,6,1,1
0,0,17,76,88,0,6,44,2,0,1,1,1,2,1,6,1,1
0,0,90,76,102,6,6,51,1,0,1,1,0,2,2,2,1,1
0,0,118,100,102,13,6,51,1,0,2,0,1,1,2,3,1,1
0,0,150,100,102,23,6,51,0,1,1,0,2,1,1,2,1,1
0,0,195,117,102,35,6,51,2,0,1,2,0,1,4,4,1,1
0,0,257,117,139,55,6,73,2,1,2,0,3,2,0,7,1,1
0,0,305,117,139,66,6,73,1,0,2,1,0,4,1,4,1,1
0,0,351,117,139,81,6,73,1,0,1,2,2,3,0,5,1,1
0,0,406,117,150,91,6,77,3,0,0,3,5,0,1,8,1,1
0,0,441,117,203,97,6,103,2,1,2,0,6,0,0,6,1,1
0,0,463,117,231,102,6,116,1,0,1,2,0,6,0,5,1,1
0,0,472,117,274,104,6,142,1,0,1,2,0,5,1,4,1,1
0,0,472,117,332,104,6,168,0,2,0,1,1,4,1,4,1,1
0,0,521,117,342,119,6,173,0,2,1,0,2,1,3,4,1,1
0,0,541,117,353,130,6,182,0,1,2,0,1,4,1,3,1,1
0,0,592,117,380,141,6,190,0,1,0,2,3,3,0,3,1,1
0,0,633,117,396,154,6,198,0,1,1,1,5,1,0,4,1,1
0,0,657,117,415,160,6,211,0,1,2,0,0,0,6,5,1,1
0,0,694,117,425,179,6,214,0,2,1,0,1,0,5,3,1,1
0,0,735,117,461,190,6,234,0,2,2,0,0,8,0,6,1,1
0,0,773,117,468,206,6,241,0,0,3,1,3,2,3,5,1,1
0,0,798,117,486,213,6,254,1,0,1,3,2,2,4,5,1,1
0,0,878,117,542,226,6,289,2,3,1,0,5,3,0,9,1,1
0,0,936,117,580,238,6,315,2,2,1,1,0,7,1,13,1,1
0,0,992,117,615,253,6,333,2,0,3,1,8,0,0,6,1,1
0,0,1016,117,643,265,6,353,0,1,3,0,0,5,3,7,1,1
0,0,1038,117,671,269,6,374,0,0,3,1,1,2,5,6,1,1
0,0,1058,117,696,277,6,393,1,2,1,1,1,7,0,3,1,1
0,0,1068,117,723,281,6,408,0,2,0,2,0,8,0,4,1,1
0,0,1099,117,758,285,6,436,0,0,2,2,0,6,2,8,1,1
0,0,1145,117,806,293,6,457,1,3,0,1,6,0,2,8,1,1
0,0,1163,117,844,300,6,485,1,0,4,0,1,7,0,8,1,1
0,0,1223,117,876,312,6,510,4,0,3,1,5,3,0,11,1,1
0,0,1244,117,895,321,6,525,0,0,2,2,2,6,0,5,1,1
0,0,1272,117,933,324,6,552,0,1,2,1,2,2,4,8,1,1
0,0,1306,117,967,332,6,571,1,1,1,2,0,3,5,4,1,1
0,0,1336,117,1002,339,6,591,1,0,2,2,1,6,1,6,1,1
0,0,1343,117,1054,341,6,619,2,1,0,3,4,3,1,6,1,1
0,0,1405,117,1114,352,6,655,2,1,3,0,1,6,1,8,1,1
0,0,1421,117,1159,352,6,686,0,4,0,0,3,2,3,6,1,1
0,0,1445,117,1184,359,6,704,0,0,2,2,1,6,1,6,1,1
0,0,1459,117,1231,360,6,730,1,0,1,3,4,2,2,5,1,1
0,0,1488,117,1284,362,6,755,0,3,0,1,8,0,0,5,1,1
0,0,1546,117,1347,365,6,795,1,0,4,1,5,2,3,11,1,1
0,0,1577,117,1415,369,6,848,1,1,4,0,5,5,0,14,1,1
0,0,1655,117,1472,370,6,881,0,3,1,1,7,1,2,14,1,1
0,0,1668,117,1540,372,6,930,0,2,3,0,6,4,0,13,1,1
0,0,1690,117,1635,373,6,979,1,1,2,2,5,5,0,23,1,1
0,0,1715,117,1670,383,6,1000,0,0,3,2,4,2,4,10,1,1
0,0,1756,117,1733,388,6,1029,1,1,1,3,1,6,3,12,1,1
0,0,20,22,0,4,2,0,3,0,0,1,0,0,3,3,1,1
0,0,57,39,0,11,2,0,1,0,1,0,0,3,0,2,1,1
0,0,57,39,18,11,2,13,1,0,1,0,1,1,1,1,1,1
0,0,80,39,43,15,2,26,1,1,0,1,0,3,1,3,1,1
0,0,80,39,56,15,2,36,1,0,0,2,1,2,1,2,1,1
0,0,92,39,71,20,2,48,1,0,2,0,0,1,3,4,1,1
0,0,126,39,79,23,2,55,2,0,0,2,0,4,0,4,1,1
0,0,165,39,85,31,2,61,0,1,1,0,1,3,0,4,1,1
0,0,262,65,85,49,3,61,3,1,1,1,1,3,1,11,1,1
0,0,262,65,131,49,3,96,1,1,2,0,3,0,2,5,1,1
0,0,274,120,131,51,11,96,0,2,1,0,2,1,2,4,1,1
0,0,326,120,131,65,11,96,0,1,1,1,4,1,0,6,1,1
0,0,326,120,185,65,11,128,1,0,2,1,2,4,0,6,1,1
0,0,326,120,227,65,11,165,0,0,3,0,4,0,2,4,1,1
0,0,330,120,258,67,11,184,1,1,0,2,3,2,1,4,0,1
0,0,370,127,258,80,14,184,0,1,2,0,1,5,0,4,1,1
0,0,412,174,258,90,22,184,2,0,0,3,4,1,1,9,1,1
0,0,412,185,297,90,23,212,0,1,1,1,4,0,2,5,1,1
0,0,412,207,328,90,30,230,0,1,1,1,1,2,3,6,1,1
0,0,450,238,328,99,36,230,2,2,1,0,2,3,1,5,1,1
0,0,509,238,346,113,36,236,0,2,0,1,1,3,2,6,1,1
0,0,512,273,346,113,48,236,1,3,0,0,1,3,2,3,1,1
0,0,522,352,346,114,65,236,1,2,0,1,0,2,4,5,1,1
0,0,543,387,346,120,77,236,0,4,0,0,0,4,4,5,1,1
0,0,587,413,346,132,80,236,0,2,2,0,3,3,2,4,1,1
0,0,613,442,346,142,87,236,2,1,2,1,2,1,5,8,1,1
0,0,695,447,346,168,87,236,4,0,2,2,2,2,4,8,1,1
0,0,697,447,382,170,87,266,0,0,2,2,3,4,1,6,1,1
0,0,708,447,418,174,87,285,0,1,1,2,1,6,1,7,1,1
0,0,762,447,459,188,87,314,4,1,2,1,0,4,4,10,1,1
0,0,772,522,459,191,105,314,1,2,1,1,3,3,2,6,1,1
0,0,833,523,459,204,105,314,3,0,1,3,2,4,2,7,1,1
0,0,882,523,478,216,105,331,0,1,1,2,2,6,0,8,1,1
0,0,929,523,500,223,105,343,0,2,0,2,3,3,2,9,1,1
0,0,1011,523,500,246,105,343,2,2,1,1,2,3,3,9,1,1
0,0,1032,523,517,254,105,356,1,1,0,3,2,6,0,5,1,1
0,0,1032,523,575,254,105,407,0,0,4,0,0,8,0,12,1,1
0,0,1032,536,617,254,107,433,0,1,1,2,1,2,5,7,1,1
0,0,1032,536,670,254,107,483,0,0,4,0,0,6,2,9,1,1
0,0,1032,556,712,254,112,513,0,0,2,2,5,1,2,10,1,1
0,0,1032,567,763,254,115,548,0,1,2,1,3,1,4,9,1,1
0,0,1032,629,767,254,134,551,2,3,0,1,2,1,5,8,1,1
0,0,1032,689,783,254,153,562,1,1,0,3,4,0,4,9,1,1
0,0,1032,707,808,254,158,579,1,0,0,4,2,4,2,4,1,1
0,0,1032,707,847,254,158,611,1,0,2,2,5,0,3,7,1,1
0,0,1061,707,859,270,158,622,1,1,1,2,2,5,1,6,1,1
0,0,1094,707,879,281,158,639,0,1,1,2,1,5,2,7,1,1
0,0,1153,707,895,297,158,651,3,0,2,2,3,2,3,5,1,1
0,0,1183,707,915,301,158,667,2,1,0,3,4,1,3,7,1,1
0,0,1225,707,915,322,158,667,0,1,2,1,2,2,4,6,1,1
0,0,1300,707,915,345,158,667,0,3,1,0,3,3,2,9,1,1
